"","session_id","rsesQ04rt","rsesQ04","rsesQ01rt","rsesQ01","rsesQ06rt","rsesQ06","rsesQ10rt","rsesQ10","rsesQ02rt","rsesQ02","rsesQ08rt","rsesQ08","rsesQ05rt","rsesQ05","rsesQ09rt","rsesQ09","rsesQ03rt","rsesQ03","rsesQ07rt","rsesQ07","deqQ06rt","deqQ06","deqQ05rt","deqQ05","deqQ02rt","deqQ02","deqQ03rt","deqQ03","deqQ01","deqQ01rt","deqQ04","deqQ04rt","sdsQ1rt","sdsQ1","sdsQ13rt","sdsQ13","sdsQ3","sdsQ3rt","sdsQ9","sdsQ9rt","sdsQ5rt","sdsQ5","sdsQ2rt","sdsQ2","sdsQ15","sdsQ15rt","sdsQ4rt","sdsQ4","cesdQ03rt","cesdQ03","cesdQ04rt","cesdQ04","cesdQ02rt","cesdQ02","cesdQ01rt","cesdQ01","cesdQ05","cesdQ05rt","cesdScore","sdsQ7rt","sdsQ7","sdsQ16rt","sdsQ16","sdsQ10rt","sdsQ10","sdsQ6","sdsQ6rt","sdsQ14rt","sdsQ14","sdsQ8rt","sdsQ8","sdsQ11rt","sdsQ11","sdsQ12rt","sdsQ12","rsesQ02r","rsesQ05r","rsesQ06r","rsesQ08r","rsesQ09r","rses","deq6","sdsQ1r","sdsQ2r","sdsQ3r","sdsQ6r","sdsQ7r","sdsQ8r","sdsQ10r","sdsQ11r","sdsQ12r","sdsQ14r","sds"
"327",9858806,3678,3,3199,3,5270,2,2385,3,2683,2,3484,3,2398,2,3464,2,2435,3,3104,3,5247,3,2536,2,11368,2,3331,2,2,5412,2,3236,3582,1,,,1,5981,1,3102,4980,2,,,,,5308,2,4486,1,4831,2,5083,1,6890,1,2,4617,1,,,3370,2,,,,,,,5284,1,4084,1,,,3,3,3,2,3,2.9,2.16666666666667,2,,2,,,2,,2,,,1.875
"328",9858808,10306,3,6696,3,10773,2,7492,4,9709,1,5245,1,5363,1,7388,1,5213,3,8908,3,7748,3,7436,2,7312,2,12345,2,2,7659,1,9557,13995,1,12055,1,,,1,5689,5549,1,5836,1,,,,,6838,1,10609,2,6507,1,4783,1,3,7192,1,,,,,5383,1,,,,,5962,2,12232,2,,,4,4,3,4,4,3.5,2,2,2,,,,1,2,1,,,1.375
"329",9858818,,,,,,,,,,,,,,,,,,,,,6315,3,7033,3,5748,3,6220,2,2,6375,3,10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,,,,,,,,,,,
"330",9858830,,,,,,,,,,,,,,,,,,,,,6550,2,3797,3,5363,3,14854,3,3,4180,2,8586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,,,,,,,,,,,
"331",9858854,4516,4,3649,3,5956,2,4208,4,4607,2,4705,2,3375,1,8964,2,5843,4,5933,4,4324,3,19336,3,5216,2,4210,3,2,6771,3,3993,6338,1,7800,2,2,6087,2,5284,,,4039,2,2,5014,,,3495,1,9866,1,10317,2,4672,1,2,3818,1,,,,,4475,1,,,,,5049,1,,,,,3,4,3,3,3,3.5,2.66666666666667,2,1,1,,,2,2,,,,1.75
"332",9858858,4949,3,3733,2,4116,4,2889,2,4381,3,4227,3,4903,3,6284,2,3861,4,2659,4,5228,3,1195,3,2338,3,1702,3,3,2423,3,3061,,,,,2,1592,2,1710,,,,,2,2123,3375,1,3449,2,4794,3,1969,3,1644,3,3,1357,7,,,,,4501,2,2,2784,,,5003,2,,,1805,2,2,2,1,2,3,2.5,3,,,1,1,,1,1,,1,,1.25
"333",9858862,2717,3,1867,3,4823,3,6162,4,4085,2,2969,1,3168,3,7464,2,3118,4,3118,4,2658,4,1933,4,6657,2,2875,3,4,2207,4,3811,,,3700,1,,,,,,,,,2,5471,2711,1,3625,1,6465,1,5588,1,2183,1,1,2833,0,,,,,3770,1,,,1880,2,5548,1,4702,2,3408,2,3,2,2,4,3,3.2,3.5,,,,,,2,2,1,1,1,1.375
"334",9858898,6489,3,3196,3,3218,2,12641,3,4535,1,6064,3,7895,2,5709,2,4823,3,7050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,3,2.9,,,,,,,,,,,,
"335",9858929,3787,2,2753,3,4870,4,2367,3,2916,2,2642,4,4227,2,3875,2,2489,3,6517,3,4403,4,2742,4,5737,4,2750,3,3,5448,2,7969,,,5784,1,,,1,5949,3630,1,3553,1,,,,,22247,2,4595,3,2584,2,5425,2,2,6635,5,2903,1,,,3877,2,2,4676,,,3212,1,,,,,3,3,1,1,3,2.5,3.33333333333333,,2,,1,2,2,1,,,,1.375
"336",9858953,759,3,1412,3,1669,3,2223,3,703,3,621,3,687,3,1098,3,648,3,1493,3,2976,3,713,3,10142,3,846,3,3,3917,3,1659,663,,,,,153,,,,,,,,152,,,3118,,1553,,108,,699,,,141,,,,1861,,,,,232,217,,,,177,,185,,2,2,2,2,2,2.5,3,,,,,,,,,,,
"337",9858981,,,,,,,,,,,,,,,,,,,,,6814,3,3113,3,3319,3,3353,3,3,3245,3,3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
"338",9859007,6712,3,3975,3,5589,3,5012,2,5604,3,6455,3,4324,2,14648,2,4293,3,10216,2,5157,4,4012,4,17063,3,6033,3,3,7586,4,8891,8519,2,7498,1,2,9538,,,5782,1,,,,,,,5845,1,7102,2,6695,1,8973,1,4,15893,1,,,,,6784,1,2,6362,4452,2,,,,,5450,2,2,3,2,2,3,2.5,3.5,1,,1,1,,,2,,1,1,1.125
"339",9859049,6606,3,3467,3,9667,3,3572,3,6456,2,4833,2,3002,2,7088,2,3929,3,6256,3,29198,2,4896,3,10539,3,4288,2,3,37405,2,9341,4842,2,,,,,,,23144,1,4713,2,,,,,6287,2,13052,3,4382,2,3681,1,2,9072,4,8679,1,3176,1,6214,1,,,,,10729,1,,,6048,2,3,3,2,3,3,2.9,2.5,1,1,,,2,2,2,,1,,1.375
"340",9859060,4372,4,2675,3,3392,1,3644,3,3084,1,3078,1,2642,1,4774,1,7784,3,5417,4,5895,3,6016,3,5495,3,2886,2,3,3996,4,8075,4437,2,,,,,1,3495,,,,,,,4661,1,2738,1,5166,1,3792,1,2202,1,2,4041,0,4612,2,3587,1,,,2,4140,,,,,3565,2,3295,2,4,4,4,4,4,3.7,3,1,,,1,1,,,1,1,,1
"341",9859070,2110,3,1470,4,3018,2,1673,4,2058,2,4164,2,1731,2,3568,2,1644,4,3764,4,2309,3,1888,3,3789,2,2726,2,3,3592,3,2822,,,4354,1,,,1,2295,,,2455,2,,,2367,1,3717,1,3264,1,3277,1,2639,2,3,5820,1,,,,,,,1,2810,,,3785,1,3664,2,3021,1,3,3,3,3,3,3.4,2.66666666666667,,1,,2,,2,,1,2,,1.375
"342",9859090,3794,3,3553,2,2298,4,3243,3,4449,3,3087,3,3028,3,3221,3,2394,3,2897,3,2900,4,1959,4,17459,2,3778,2,3,3452,2,4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2.3,2.83333333333333,,,,,,,,,,,
"343",9859115,4689,3,2294,3,2442,1,4714,3,2744,1,3064,3,2482,1,4360,1,2913,4,3312,4,4122,3,2851,3,6216,2,5911,1,3,9846,3,8940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,4,3.5,2.5,,,,,,,,,,,
"344",9859156,6506,4,2776,2,2724,3,11486,2,5511,4,2888,4,8454,2,4457,3,3485,3,6909,3,5552,4,2527,4,8497,4,4925,2,3,7102,3,6681,4823,2,4457,1,,,,,3402,1,3178,2,2,9956,,,4177,3,3024,3,2672,4,7388,4,1,4584,10,,,4240,1,3417,1,,,,,5210,2,,,,,1,3,2,1,2,2.3,3.33333333333333,1,1,,,,1,2,,,,1.25
"345",9859159,5224,3,8053,2,5074,3,2793,2,6906,3,3547,3,5219,2,4231,2,3545,3,10129,3,11587,3,2503,3,4745,3,20067,2,3,3753,2,6444,,,,,,,,,6231,2,6241,2,,,3489,1,4759,1,13352,2,7046,2,4552,2,2,6473,3,4103,1,3378,2,,,2,4580,,,12604,2,,,5320,2,2,3,2,2,3,2.5,2.66666666666667,,1,,1,2,1,,,1,,1.375
"346",9859164,8724,4,2525,3,13768,3,2431,3,9679,3,3558,4,3411,2,4939,2,2721,3,5141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,3,2.8,,,,,,,,,,,,
"347",9859200,,,,,,,,,,,,,,,,,,,,,9818,3,16914,2,9406,3,1416,,2,26619,,25582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,
"348",9859220,9374,3,2374,3,4464,2,4443,3,8637,2,5432,3,3232,2,6779,1,2879,3,5513,3,6069,2,6829,3,8506,2,4679,2,2,9992,2,5869,6632,1,5634,1,1,8207,1,4432,,,,,2,5058,,,6483,1,3948,2,3918,1,3750,1,2,4559,1,4092,1,4801,2,,,,,,,,,7046,1,,,3,3,3,2,4,3,2.16666666666667,2,,2,,2,,,2,,,1.75
"349",9859221,2313,3,2584,3,1972,3,1867,3,4707,2,2727,2,2847,2,1979,2,1996,3,2270,3,2862,3,2439,3,4207,3,5841,2,3,2003,,7092,4308,2,2650,1,1,4695,,,2876,1,3493,1,,,,,3028,1,4459,2,1845,1,1679,1,4,4331,1,,,,,4664,2,,,,,4070,2,2844,1,,,3,3,2,3,3,2.9,2.8,1,2,2,,,1,1,2,,,1.375
"350",9859242,4029,3,4394,2,2328,3,5622,2,2514,3,2612,3,4741,2,10337,2,2266,3,3662,3,2795,3,2798,3,2422,3,2502,3,3,2804,3,6489,,,,,1,7538,1,3437,8956,2,,,1,3307,,,6316,1,4310,2,4638,1,3644,2,1,6045,2,,,2174,2,,,1,5864,,,,,2941,2,6483,1,2,3,2,2,3,2.5,3,,,2,2,,,,1,2,,1.625
"351",9859244,6484,3,2338,4,9102,2,3169,3,3197,2,3460,2,6086,1,6173,2,3583,4,5425,3,6670,2,2559,3,5049,2,2557,3,2,20099,2,11294,,,3200,1,2,12682,,,3432,1,,,2,15096,10425,2,2800,1,8893,1,3934,2,1894,1,2,2687,1,,,,,6416,2,,,1794,2,8408,2,,,,,3,4,3,3,3,3.3,2.33333333333333,,,1,,,1,1,,,1,1.25
"352",9859251,4766,3,7895,3,5423,3,4043,4,6733,3,5862,3,4931,2,4529,2,3572,3,5674,3,4913,2,5972,3,8517,3,6919,2,2,6984,3,13427,4915,1,,,2,8906,,,,,,,2,4779,3275,2,7257,2,12983,4,7476,3,7741,3,3,3789,8,,,4253,2,,,1,5978,4615,2,4182,1,,,,,2,3,2,2,3,2.8,2.5,2,,1,2,,2,,,,1,1.75
"353",9859257,4404,3,4394,4,3190,1,3359,3,2796,1,3706,2,4572,1,5451,1,6922,3,15250,3,10423,2,12858,3,9879,2,18094,1,2,5787,3,5032,9197,2,,,1,9085,1,3526,,,,,,,,,9046,1,5438,1,5086,1,5676,1,2,7126,0,4493,1,,,3278,1,1,6530,,,5741,1,5376,1,,,4,4,4,3,4,3.5,2.16666666666667,1,,2,2,2,2,2,2,,,1.75
"354",9859274,2745,3,3109,3,2424,3,3269,2,6281,2,3081,2,5034,3,2485,3,2172,3,6540,2,5691,3,2256,4,6399,3,2997,3,4,4512,3,3031,,,4444,1,1,6481,,,6374,1,,,,,,,9622,2,3715,3,6069,3,3072,3,4,3518,7,3757,1,2581,2,2544,2,,,,,,,3248,1,7392,1,3,2,2,3,2,2.5,3.33333333333333,,,2,,2,,1,2,2,,1.625
"355",9859308,5964,3,7140,3,4150,2,5608,3,6526,3,5559,3,7856,1,33018,1,9073,4,11940,3,5541,4,5518,4,12878,3,7458,4,2,12085,4,6022,9136,2,,,2,7577,1,5718,9002,1,,,,,5198,2,7497,1,6178,2,3969,1,25474,1,1,12010,1,6629,1,,,,,,,4067,2,,,,,9170,1,2,4,3,2,4,3.1,3.5,1,,1,,2,,,,2,1,1.375
"356",9859311,5627,3,2454,3,49011,2,5042,3,3135,2,4595,2,4870,2,3754,2,2718,3,6376,3,5705,2,2874,3,6276,2,3580,2,2,3993,3,3867,,,,,2,5797,1,3347,5123,2,3291,2,,,,,27162,1,10552,3,9924,1,3236,1,2,5539,2,4619,1,25449,2,,,2,5122,,,,,,,4331,2,3,3,3,3,3,3,2.33333333333333,,1,1,1,2,,,,1,,1.375
"357",9859328,2627,3,4490,3,4226,1,3017,3,3995,1,2858,1,2251,1,2771,1,3045,4,3243,4,3775,3,4879,2,4465,2,3711,1,2,7413,1,4074,4055,1,,,,,1,2699,,,,,2,3095,4312,1,3935,1,4407,1,3498,1,2121,1,2,3150,0,,,2070,2,2635,1,,,1677,2,,,4413,1,,,4,4,4,4,4,3.7,1.83333333333333,2,,,,,,2,2,,1,1.625
"358",9859330,,,,,,,,,,,,,,,,,,,,,3989,3,3023,2,4513,2,7589,3,2,4776,2,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333,,,,,,,,,,,
"359",9859340,7818,3,4409,3,3371,3,5503,3,6169,4,3838,3,6870,4,11979,3,3750,4,5100,3,5660,2,3528,3,5939,4,5515,2,4,5050,2,5145,3510,1,6640,1,,,,,,,3886,1,2,6760,6703,1,8830,1,6938,2,7826,1,10961,2,1,9949,2,,,3516,2,6580,,,,,,,,6047,1,,,1,1,2,2,2,2.4,2.83333333333333,2,2,,,,,,2,,,1.71428571428571
"360",9859360,3519,3,3229,3,4884,2,5673,3,2662,2,3707,2,3749,2,4298,2,3324,3,3310,4,7510,3,2486,3,4063,3,2671,3,2,4447,3,2671,4638,1,5846,1,,,,,,,5145,2,,,,,4285,1,10378,2,2638,1,2903,1,1,3222,1,,,,,4702,1,2,4183,2934,2,4967,1,4863,2,,,3,3,3,3,3,3.1,2.83333333333333,2,1,,1,,2,2,1,,1,1.375
"361",9859369,3065,4,3417,4,4100,2,2479,3,4039,2,2875,2,3065,2,5020,1,2896,3,15924,4,7141,2,3730,2,5168,2,2895,3,2,5467,2,6331,6226,2,,,1,4749,,,,,2372,2,,,12998,1,4069,1,2828,2,4109,2,7297,1,2,3194,2,,,,,,,1,3565,2871,2,,,3299,1,3268,1,3,3,3,3,4,3.4,2.16666666666667,1,1,2,2,,,,2,2,1,1.5
"362",9859392,9852,3,5144,4,2778,2,4578,4,9299,2,10928,2,4562,2,8038,2,3216,4,5390,4,10104,3,9155,2,7595,2,45786,2,2,6433,3,10086,9400,2,,,1,9523,,,,,,,2,7072,,,12794,2,5549,2,5498,1,4189,1,2,7729,2,6858,1,4531,1,,,2,6370,3599,2,6558,1,,,,,3,3,3,3,3,3.4,2.33333333333333,1,,2,1,2,2,,,,1,1.5
"363",9859417,4258,2,4917,2,5488,3,5580,2,5115,3,18394,3,3280,2,5284,2,4081,3,5563,3,3465,4,5917,4,3306,3,5995,3,2,4004,3,3255,2863,2,6235,1,,,,,4728,1,4996,2,2,4520,3950,1,4759,2,4581,3,4354,2,3380,2,2,5316,5,,,,,,,,,,,,,4910,1,4523,2,2,3,2,2,3,2.4,3.16666666666667,1,1,,,,,,2,1,,1.25
"364",9859419,3627,4,2324,4,2803,2,1953,3,1807,1,3327,2,2232,1,3223,2,4467,4,2749,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,3,3.5,,,,,,,,,,,,
"365",9859436,1579,3,3413,3,3188,3,3021,3,2233,3,3651,3,1624,3,2365,3,2616,3,1449,3,1802,3,1684,2,1337,3,1099,2,2,2671,3,1837,1963,1,,,,,1,1609,1367,1,,,1,9153,,,5936,2,4406,2,3137,2,2839,3,2,1343,5,,,,,928,1,,,,,1605,1,1543,1,1153,1,2,2,2,2,2,2.5,2.5,2,,,,,2,2,2,2,,1.625
"366",9859447,4683,3,4960,3,5321,2,4061,3,10172,3,7150,3,4737,2,8722,1,3658,3,7520,4,5584,1,5400,2,15730,2,7570,2,1,5701,2,6874,,,,,1,4268,,,,,5207,1,,,5199,1,5337,2,4205,1,7415,1,3916,1,1,3410,1,,,,,,,1,6605,4209,1,6004,2,4583,1,4835,2,2,3,3,2,4,3,1.66666666666667,,2,2,2,,1,,2,1,2,1.625
"367",9859480,4484,3,3881,2,4650,3,9395,2,3445,2,4341,3,4429,3,6517,2,3076,3,4708,3,6421,3,2795,3,4725,3,2715,3,3,3235,3,3573,,,4996,1,,,1,2305,174,,,,,,,,2269,1,3486,3,4438,1,5237,4,2,3021,5,,,,,4157,1,1,3626,4507,2,,,5413,1,3644,1,3,2,2,2,3,2.5,3,,,,2,,,2,2,2,1,1.57142857142857
"368",9859495,9465,4,3332,4,3245,1,2632,4,3721,1,5353,1,2924,1,7592,1,2843,4,6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,,,,,,,,,,,,
"369",9859556,2982,3,3136,3,9960,1,5954,3,4356,1,5660,1,5413,1,5231,1,3867,3,4961,3,8278,3,6541,4,10456,2,5465,2,2,9313,2,7755,3312,1,7780,1,1,7132,2,4405,,,10322,1,1,5971,,,3679,1,23928,1,1631,1,1584,1,2,4534,0,,,,,,,2,6044,,,,,,,4867,1,4,4,4,4,4,3.5,2.5,2,2,2,1,,,,,2,,1.625
"370",9859580,2559,3,2375,4,3655,2,4972,4,3454,1,2959,2,3089,1,3387,1,5495,3,4656,4,6768,2,3200,2,7503,2,8258,4,1,5822,2,3727,7945,2,,,,,1,3705,,,,,,,2504,2,5252,1,7693,1,3464,1,2663,1,2,3657,0,3416,1,2723,2,,,,,,,5704,1,5274,2,5131,1,4,4,3,3,4,3.6,2.16666666666667,1,,,,2,2,,1,2,,1.625
"371",9859588,6193,3,9757,3,5182,3,6204,3,7713,1,4975,3,10639,2,8138,1,6816,3,7760,4,10358,2,4890,4,8917,3,4878,3,3,5569,2,6764,,,,,1,5404,2,4670,,,6254,1,2,8393,11076,2,5304,1,11755,1,6139,1,6897,1,3,10399,0,,,5044,2,,,1,5718,,,,,,,9033,2,4,3,2,2,4,3.1,2.83333333333333,,2,2,2,,,,,1,,1.875
"372",9859614,4504,4,2434,3,3623,1,3259,3,2716,1,4133,2,4337,2,3660,1,4455,3,6004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3.4,,,,,,,,,,,,
"373",9859621,3746,3,3050,3,5853,3,2522,3,3129,2,3313,2,3260,2,5330,2,2910,3,7501,3,4667,2,3223,2,5764,2,2665,3,2,3829,2,3573,,,,,1,4229,,,3551,2,,,2,3930,4008,1,2844,1,3636,1,15496,1,3977,1,2,4158,0,4325,2,,,,,1,5500,2598,2,,,6746,1,,,3,3,2,3,3,2.9,2.16666666666667,,,2,2,1,,,2,,1,1.625
"374",9859626,4197,3,2781,3,6626,2,4047,3,3893,2,5318,3,3160,1,4400,1,5292,3,5334,4,3409,3,2654,3,6875,2,9343,2,2,3722,3,3534,,,5067,1,,,1,4491,2948,1,,,1,5437,,,5810,2,3658,2,3164,2,5156,1,3,3917,3,,,,,,,1,4853,2576,2,,,5494,2,3648,2,3,4,3,2,4,3.2,2.5,,,,2,,,,1,1,1,1.125
"375",9859627,3393,2,8727,3,3966,3,3895,2,7097,3,3475,3,5549,3,7431,2,6002,4,4802,2,8013,3,3768,4,5223,4,4706,1,2,4647,2,6759,,,6075,1,,,1,3613,4638,2,,,2,4335,,,2726,4,5549,4,3861,4,3143,4,4,2620,12,,,3095,1,,,1,3977,3085,2,,,4754,1,,,2,2,2,2,3,2.4,2.66666666666667,,,,2,,,,2,,1,1.5
"376",9859639,10337,3,2874,3,4385,3,3743,3,5809,3,6876,2,3420,2,4649,2,2343,3,4247,3,7542,3,2349,3,2269,2,39229,2,2,19215,3,3516,4946,1,,,,,,,,,,,,,4416,1,5522,2,8111,2,2722,2,5658,2,2,5442,4,3297,1,,,3093,1,2,7127,2860,1,,,4630,2,4398,2,2,3,2,3,3,2.8,2.5,2,,,1,2,,2,1,1,2,1.5
"377",9859695,6581,3,6026,3,6262,2,3361,2,5724,1,7815,3,7058,2,13125,3,3414,3,12244,3,5392,3,3807,3,2974,3,10756,3,3,2836,3,2803,,,3546,1,2,3022,,,,,,,1,2810,3251,1,3341,1,11893,1,4092,1,9831,2,1,4419,1,5760,1,,,6592,1,2,2979,,,,,3601,2,,,4,3,3,2,2,2.8,3,,,1,1,2,,2,1,,,1.25
"378",9859725,3569,4,3430,4,2906,3,1908,3,4931,3,5601,2,4144,1,3854,2,3053,3,4097,3,5750,3,6260,2,18531,2,3807,1,2,6288,1,6727,4378,1,,,,,1,6227,,,4355,2,2,3100,,,6641,1,4182,2,5591,1,6186,2,2,4566,2,3558,1,2559,2,3121,1,,,3316,1,,,,,,,2,4,2,3,3,3.1,1.83333333333333,2,1,,,2,,2,,,2,1.75
"379",9859736,3934,3,3104,3,5720,1,3254,3,2910,2,4392,2,3491,1,4188,2,5472,3,5101,3,8014,3,3431,2,8108,3,5510,2,3,12379,3,6136,12792,2,8477,1,,,,,,,7598,2,2,5344,,,2988,1,3242,1,3398,1,5859,1,2,5438,0,,,4077,2,3625,1,,,2893,2,,,5830,1,,,3,4,4,3,3,3.2,2.66666666666667,1,1,,,,,2,2,,1,1.5
"380",9859801,4755,3,4974,4,7435,1,2906,4,4517,2,5961,1,3617,4,7308,1,4524,4,8431,3,3754,2,4137,3,9721,2,9591,2,2,4979,3,8517,,,,,,,,,7370,1,,,2,6802,4019,1,11022,1,2861,1,3497,1,2711,1,1,2877,0,10186,1,5062,2,,,1,7614,,,,,8949,2,14511,2,3,1,4,4,4,3.4,2.33333333333333,,,,2,2,,,1,1,,1.5
"381",9859807,5760,1,2901,3,8638,2,7224,4,3264,1,4704,1,4893,2,5792,1,4857,4,5400,4,4519,2,5382,3,6543,2,4352,1,3,7059,2,4871,8536,1,6224,2,,,,,5631,2,3333,2,,,,,7044,1,6488,1,17406,1,6448,1,1,10768,0,3950,2,3285,2,4490,2,,,,,,,4771,2,,,4,3,3,4,4,3.4,2.16666666666667,2,1,,,1,,1,1,,,1.5
"382",9859811,3569,4,3757,2,3366,3,3614,3,4599,3,3536,1,3489,1,5523,2,3747,4,7693,3,5287,2,3519,2,5799,4,6068,2,3,4465,2,5124,3573,2,8457,1,,,1,2635,3804,1,,,1,2688,,,5716,1,2316,2,2591,2,3513,2,3,5302,3,,,,,,,,,3712,2,,,5653,1,4240,2,2,4,2,4,3,3.1,2.5,1,,,,,,,2,1,1,1.125
"383",9859817,3120,3,4321,3,3020,1,3010,3,5772,2,4081,1,8504,1,3570,1,3235,3,5612,3,6123,3,4587,3,6931,4,4564,3,3,5056,3,22973,4271,2,,,,,1,3324,,,,,2,6602,3049,2,4453,1,4978,2,5219,1,14033,2,1,3722,2,,,,,5335,1,2,6334,,,,,4805,2,3460,2,3,4,4,4,4,3.4,3.16666666666667,1,,,1,,,2,1,1,,1.375
"384",9859835,,,,,,,,,,,,,,,,,,,,,13722,4,5627,4,8153,3,10061,2,4,5663,4,4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,
"385",9859882,4848,4,3861,4,2789,3,2365,3,2825,3,3114,2,4200,2,2928,2,5321,4,2807,4,3896,3,2053,3,6355,3,3259,3,3,2802,3,2806,,,,,,,1,2921,3918,1,,,,,2805,2,3656,1,3720,2,4034,3,7627,1,3,3280,3,,,2847,2,4382,2,1,6805,,,4663,1,2920,1,,,2,3,2,3,3,3.2,3,,,,2,,2,1,2,,,1.625
"386",9859885,4741,3,3044,3,4857,3,4123,3,3959,3,6922,3,4271,2,5671,3,3288,3,7993,2,9884,3,5978,4,6091,3,4135,2,4,4640,3,5403,8298,1,5020,1,,,,,,,,,,,,,3674,1,3570,2,12134,2,3670,2,2,7127,3,,,2846,1,5991,1,2,4835,3580,2,,,5325,2,4503,2,2,3,2,2,2,2.5,3.16666666666667,2,,,1,,,2,1,1,1,1.25
"387",9859887,8876,4,5109,3,5223,3,5139,3,3433,3,12397,2,2925,2,4056,2,3035,4,7606,3,15631,3,5911,3,7851,2,19250,2,3,11457,3,10328,10906,1,,,2,6820,2,12850,,,,,1,9024,,,6824,1,7628,2,3985,2,4588,2,2,5125,3,,,,,6740,2,1,5023,,,4271,1,,,4699,2,2,3,2,3,3,3,2.66666666666667,2,,1,2,,2,1,,1,,1.5
"388",9859896,3843,3,6888,3,5373,2,6720,3,4453,2,5652,2,3101,2,4268,1,3439,3,3852,3,5521,3,4427,3,5690,2,3395,2,2,6906,2,3603,,,,,,,1,4662,3612,1,,,,,5511,1,2778,1,6012,1,3520,1,2733,1,2,3721,0,5657,1,2316,1,,,1,3949,3899,1,,,6681,2,,,3,3,3,3,4,3.1,2.33333333333333,,,,2,2,,,1,,2,1.375
"389",9859902,2157,3,4321,2,1439,3,2082,3,3636,3,3095,2,1534,2,2248,1,1605,3,2114,3,1909,2,2844,3,3084,4,1964,3,3,3622,4,2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,4,2.8,3.16666666666667,,,,,,,,,,,
"390",9859920,5926,3,2927,3,4689,3,2348,3,2141,3,2339,3,2862,3,3875,2,2745,3,3100,3,6884,2,11767,2,4945,3,3941,3,3,4346,3,4796,3530,2,,,1,6512,,,3607,1,5774,1,1,4232,,,3026,1,7714,2,4150,1,2792,1,2,3003,1,,,3695,2,9191,2,,,,,,,,,3678,2,2,2,2,2,3,2.6,2.66666666666667,1,2,2,,,,1,,1,,1.375
"391",9860039,11527,,5331,3,11873,2,5710,3,20024,1,17266,2,10119,1,10509,1,2538,3,5604,4,17064,3,5438,2,11345,2,6702,2,1,8376,3,5641,,,,,1,5227,,,,,,,,,4148,1,2925,1,2997,1,2197,1,19826,1,3,7536,0,3718,2,2536,2,3051,1,2,6728,10725,2,,,,,8647,1,4,4,3,3,4,3.44444444444444,2.16666666666667,,,2,1,1,,2,,2,1,1.5
"392",9860049,7745,2,6553,2,3569,3,10777,2,3312,3,5281,3,5858,3,5547,2,3774,3,5319,3,7759,3,4678,3,8527,3,11827,3,3,6154,4,5228,,,,,1,4623,2,8164,,,,,2,4216,3716,2,4867,1,5171,1,7516,2,23466,1,2,7579,1,,,,,,,2,6834,,,7170,1,6934,1,6992,1,2,2,2,2,3,2.3,3.16666666666667,,,2,1,,2,,2,2,,1.875
"393",9860051,3551,3,4167,2,3750,2,4217,2,9897,1,3343,3,5385,2,5889,1,2992,3,4151,3,4845,3,3529,3,4471,3,3816,3,3,8759,2,8378,4832,1,3683,1,2,11520,1,3758,3241,1,,,,,,,3424,1,4130,1,2585,1,7153,1,1,2851,0,6635,2,2436,1,,,,,,,4707,2,,,,,4,3,3,2,4,2.9,2.83333333333333,2,,1,,1,1,,,,,1.125
"394",9860066,6883,3,3382,3,7367,2,10947,3,7310,2,5089,1,5169,3,32177,2,3442,4,5420,4,5754,2,3701,3,7028,4,5553,2,2,5097,3,4161,,,4455,1,,,,,,,3729,2,,,,,8305,1,8615,2,5545,2,9876,3,4,4014,4,3795,1,,,4482,1,,,2853,2,5330,1,3898,2,6490,1,3,2,3,4,3,3.2,2.66666666666667,,1,,,2,2,2,1,2,1,1.5
